product_id,product_name,category,subcategory,price,brand,organic,local_producer,seasonal,weight_kg,launch_date
PROD_003886,Iste Modi,Hjem og fritid,Sport og fritid,540.14,Iversen BA,False,False,False,,2020-12-24
PROD_003887,Tempora Eum,Dagligvarer,Meieri og egg,89.88,Ahmed-Christensen,False,True,False,2.2388079238425744,2021-03-17
PROD_003888,Vitae Aut,Dagligvarer,Drikke,6.51,Ali-Jacobsen,False,False,False,0.4723661601049858,2025-05-30
PROD_003889,Esse Nesciunt,Dagligvarer,Snacks og godteri,43.58,Sørensen Gruppen,False,True,False,2.6706712957698153,2021-03-08
PROD_003890,Soluta Alias,Dagligvarer,Frukt og grønt,190.21,Nguyen & co.,False,True,False,0.2126400758199296,2023-03-02
PROD_003891,Illo Architecto,Dagligvarer,Tørrvarer,98.35,Andersen & co.,True,False,False,1.189957703291206,2022-05-26
PROD_003892,Aliquam Quos,Dagligvarer,Brød og bakervarer,84.44,Evensen-Madsen & co.,False,False,False,1.9336627151739891,2023-11-26
PROD_003893,Rerum Deserunt,Hjem og fritid,Sport og fritid,1165.15,"Aasen, Nygård og Eliassen",True,True,False,,2022-02-01
PROD_003894,Dolorum Quae,Dagligvarer,Snacks og godteri,6.41,Sandvik BA,False,False,False,1.6499073272479137,2024-03-06
PROD_003895,Dolorum Dolorum,Helse og skjønnhet,Personlig pleie,74.83,Strøm-Eliassen AS,False,False,False,,2020-09-04
PROD_003896,Soluta Veritatis,Dagligvarer,Brød og bakervarer,126.54,Nielsen-Birkeland Gruppen,False,False,False,4.52340060318383,2020-10-19
PROD_003897,Dicta Incidunt,Sesongvarer,Tilbake til skolen,129.69,Andresen og Sønner,False,False,False,,2021-10-12
PROD_003898,Excepturi Ducimus,Hjem og fritid,Tekstil,187.66,Evensen-Paulsen og Sønner,False,True,False,,2025-01-13
PROD_003899,Expedita Nesciunt,Dagligvarer,Snacks og godteri,123.9,Bøe RFH,False,False,False,3.595122153361052,2025-05-11
PROD_003900,Perferendis Nesciunt,Hjem og fritid,Rengjøring,681.9,"Brekke, Dahl og Abrahamsen",False,True,False,,2020-10-08
PROD_003901,Laboriosam Dolorum,Dagligvarer,Kjøtt og fisk,198.8,Moe ASA,False,False,False,1.1796442685848976,2023-08-30
PROD_003902,Maiores Saepe,Helse og skjønnhet,Apotek,207.72,Madsen RFH,True,False,False,,2022-01-09
PROD_003903,Repudiandae Odit,Sesongvarer,Påske,425.59,Thomassen BA,False,False,False,,2022-03-22
PROD_003904,Maxime Consequatur,Sesongvarer,Jul,229.46,Isaksen-Sæther,False,True,False,,2024-01-09
PROD_003905,Ex Doloribus,Dagligvarer,Kjøtt og fisk,158.92,Eide Gruppen,False,False,False,2.535068886715268,2022-09-15
PROD_003906,Esse Sapiente,Helse og skjønnhet,Personlig pleie,353.16,Olsen-Halvorsen,False,True,False,,2025-02-05
PROD_003907,Harum Recusandae,Helse og skjønnhet,Apotek,166.71,Henriksen og Sønner,False,False,False,,2023-10-16
PROD_003908,Debitis Temporibus,Sesongvarer,Jul,189.93,Aas ASA,False,False,False,,2024-08-04
PROD_003909,Iusto Vero,Dagligvarer,Drikke,54.99,Myhre BA,False,False,False,3.208809376558731,2021-08-07
PROD_003910,Minus Pariatur,Sesongvarer,Sommer,318.94,"Dahl, Paulsen og Vik",False,True,False,,2021-10-05
PROD_003911,Ratione Molestiae,Dagligvarer,Kjøtt og fisk,191.69,"Hauge, Danielsen og Haugen",False,False,False,4.3325255609377225,2020-12-20
PROD_003912,Sit Aperiam,Sesongvarer,Påske,184.87,Abrahamsen-Andersen,False,False,False,,2021-08-25
PROD_003913,Odio Inventore,Hjem og fritid,Elektronikk,418.41,"Lunde, Arnesen og Ødegård",False,False,False,,2025-04-02
PROD_003914,Aliquam Sed,Hjem og fritid,Rengjøring,1386.78,"Solberg, Mathisen og Moe",False,False,False,,2025-03-02
PROD_003915,Officia Veniam,Dagligvarer,Tørrvarer,148.95,Birkeland-Sivertsen,False,False,False,1.269805868385501,2024-09-14
PROD_003916,Debitis Dolore,Dagligvarer,Frukt og grønt,158.06,Haugland ASA,False,True,False,3.046812535060102,2024-07-22
PROD_003917,Amet Similique,Helse og skjønnhet,Apotek,469.47,Eliassen-Andersen,False,False,False,,2021-01-21
PROD_003918,Veritatis Deserunt,Dagligvarer,Snacks og godteri,66.79,Mathisen-Mikkelsen AS,False,False,False,4.919846535937823,2023-08-20
PROD_003919,Error Sint,Hjem og fritid,Elektronikk,877.55,Danielsen-Birkeland RFH,False,False,False,,2020-08-17
PROD_003920,Labore Sint,Hjem og fritid,Tekstil,750.06,Bøe-Iversen,False,False,False,,2021-08-24
PROD_003921,Dolorem Autem,Sesongvarer,Jul,285.72,Danielsen-Birkeland,False,False,False,,2023-01-30
PROD_003922,Eius Maxime,Dagligvarer,Tørrvarer,121.69,Arnesen-Halvorsen,False,True,False,0.3159698811881242,2023-08-17
PROD_003923,Nulla Consectetur,Hjem og fritid,Elektronikk,983.18,Kristensen-Berge RFH,False,False,False,,2023-01-28
PROD_003924,Ipsa Culpa,Sesongvarer,Sommer,128.77,Halvorsen og Sønner,False,False,False,,2022-04-30
PROD_003925,Laboriosam Laudantium,Dagligvarer,Kjøtt og fisk,22.46,Bakke ASA,False,False,False,4.875404277689906,2023-03-15
PROD_003926,Ad Quo,Sesongvarer,Jul,491.65,Edvardsen-Vik,False,False,False,,2022-08-14
PROD_003927,Sint Quaerat,Helse og skjønnhet,Apotek,458.52,Birkeland & co.,False,False,False,,2023-04-20
PROD_003928,Quasi Magnam,Sesongvarer,Sommer,288.91,Lie ASA,False,False,False,,2021-03-15
PROD_003929,Sunt A,Helse og skjønnhet,Apotek,332.47,Aasen & co.,True,False,False,,2022-11-21
PROD_003930,Ratione Magnam,Hjem og fritid,Sport og fritid,814.95,Aasen-Eliassen AS,False,False,False,,2021-04-05
PROD_003931,Ipsa Molestiae,Hjem og fritid,Tekstil,1333.35,Arnesen AS,False,True,False,,2025-03-31
PROD_003932,Magnam Vitae,Sesongvarer,Sommer,271.17,"Eliassen, Jakobsen og Sørensen",False,False,False,,2021-08-16
PROD_003933,Autem Ut,Dagligvarer,Kjøtt og fisk,166.89,Eriksen AS,False,False,False,4.250945678201941,2020-08-22
PROD_003934,Rerum Dolorem,Dagligvarer,Frukt og grønt,84.67,Ahmed og Sønner,False,False,False,0.628213414565643,2023-08-11
PROD_003935,Ea Nesciunt,Sesongvarer,Tilbake til skolen,259.5,Myklebust & co.,False,False,False,,2022-08-09
PROD_003936,Ad Aut,Dagligvarer,Kjøtt og fisk,178.42,Pettersen Gruppen,False,False,False,3.628191590634305,2023-04-09
PROD_003937,Deserunt Id,Hjem og fritid,Rengjøring,1113.36,Mikkelsen BA,False,False,False,,2021-06-02
PROD_003938,Ex Natus,Dagligvarer,Drikke,85.8,Eliassen ASA,False,True,False,0.7109005728725679,2024-03-19
PROD_003939,Et Voluptatibus,Helse og skjønnhet,Personlig pleie,436.4,Gundersen-Christensen og Sønner,False,True,False,,2022-08-30
PROD_003940,Modi Eveniet,Hjem og fritid,Rengjøring,695.31,Eriksen & co.,False,False,False,,2021-08-28
PROD_003941,Praesentium Consequatur,Helse og skjønnhet,Personlig pleie,327.7,Andresen og Sønner,False,False,False,,2025-04-15
PROD_003942,Harum Nisi,Sesongvarer,Påske,310.21,"Edvardsen, Rasmussen og Kristensen",False,True,False,,2020-06-25
PROD_003943,Incidunt Quod,Hjem og fritid,Elektronikk,872.44,Birkeland & co.,False,False,False,,2025-06-05
PROD_003944,Voluptatum Mollitia,Sesongvarer,Sommer,322.66,"Berg, Pettersen og Halvorsen",False,False,False,,2021-01-11
PROD_003945,Voluptates Adipisci,Dagligvarer,Brød og bakervarer,76.36,Aune-Solheim RFH,False,True,False,2.06403666666452,2024-03-26
PROD_003946,Recusandae Molestias,Helse og skjønnhet,Kosmetikk,378.91,Nilsen og Sønner,False,True,False,,2024-04-27
PROD_003947,Repudiandae Omnis,Sesongvarer,Tilbake til skolen,334.0,Karlsen Gruppen,False,False,False,,2022-11-10
PROD_003948,Id Dolorum,Dagligvarer,Meieri og egg,73.79,Myhre ASA,False,False,False,1.3697075904035296,2021-11-08
PROD_003949,Totam Error,Hjem og fritid,Rengjøring,344.89,Jenssen & co.,True,False,False,,2024-12-08
PROD_003950,Voluptates Nihil,Helse og skjønnhet,Personlig pleie,397.97,Halvorsen AS,False,False,False,,2024-03-02
PROD_003951,Ut Numquam,Dagligvarer,Drikke,179.42,Berge RFH,False,True,False,2.6388770243688238,2021-03-24
PROD_003952,Deserunt Praesentium,Hjem og fritid,Rengjøring,1353.38,Berntsen-Solheim & co.,False,False,False,,2020-08-06
PROD_003953,Nulla Sapiente,Sesongvarer,Sommer,249.03,Rasmussen-Johannessen,False,False,False,,2021-09-07
PROD_003954,Voluptate Dolorem,Helse og skjønnhet,Kosmetikk,132.15,Tveit BA,True,False,False,,2025-02-23
PROD_003955,Necessitatibus Tempore,Dagligvarer,Frukt og grønt,188.75,Thorsen Gruppen,False,False,False,4.39975854970347,2024-03-19
PROD_003956,Illum Perspiciatis,Helse og skjønnhet,Apotek,95.93,Andresen-Aas ASA,True,False,False,,2022-05-18
PROD_003957,Sit Eum,Sesongvarer,Tilbake til skolen,316.79,"Bøe, Birkeland og Aasen",False,False,False,,2023-06-27
PROD_003958,Earum Hic,Helse og skjønnhet,Apotek,311.48,"Aas, Haug og Antonsen",True,False,False,,2021-10-15
PROD_003959,Cumque Commodi,Dagligvarer,Brød og bakervarer,81.59,"Rønning, Iversen og Hauge",False,False,False,2.046767033667042,2023-10-18
PROD_003960,Delectus Iusto,Hjem og fritid,Sport og fritid,812.6,Lie RFH,True,True,False,,2020-10-13
PROD_003961,Ad Quisquam,Helse og skjønnhet,Apotek,448.51,Helland-Iversen,False,False,False,,2023-03-16
PROD_003962,Pariatur Consectetur,Helse og skjønnhet,Personlig pleie,430.52,Brekke og Sønner,False,False,False,,2021-03-16
PROD_003963,Vitae Placeat,Helse og skjønnhet,Apotek,80.86,Antonsen & co.,False,False,False,,2021-01-10
PROD_003964,Consequuntur Corporis,Helse og skjønnhet,Kosmetikk,496.19,Vik Gruppen,False,False,False,,2023-12-18
PROD_003965,Laborum Perferendis,Dagligvarer,Tørrvarer,104.17,Haugland ASA,True,False,False,4.379222810740888,2024-08-12
PROD_003966,Occaecati In,Sesongvarer,Sommer,204.46,"Hansen, Evensen og Knudsen",False,True,False,,2021-09-08
PROD_003967,Ad Fugit,Sesongvarer,Tilbake til skolen,221.88,"Birkeland, Berg og Abrahamsen",False,False,False,,2024-10-06
PROD_003968,Excepturi Ullam,Sesongvarer,Påske,239.53,Bakken-Haug,False,False,False,,2024-08-03
PROD_003969,Dolor Iusto,Helse og skjønnhet,Kosmetikk,170.3,Berg-Hanssen BA,False,False,False,,2020-10-13
PROD_003970,Unde Assumenda,Dagligvarer,Brød og bakervarer,92.86,Jenssen RFH,False,False,False,1.6517232094306582,2022-02-04
PROD_003971,Architecto Earum,Dagligvarer,Brød og bakervarer,103.75,Ali-Halvorsen,False,True,False,1.5093862816413806,2023-11-11
PROD_003972,Architecto Molestiae,Dagligvarer,Kjøtt og fisk,185.31,Lund Gruppen,True,True,False,1.9709918617473612,2024-04-17
PROD_003973,Voluptatem Sit,Dagligvarer,Brød og bakervarer,64.2,Isaksen & co.,False,False,False,2.732810925726795,2022-05-12
PROD_003974,Velit Fugiat,Hjem og fritid,Tekstil,122.8,Ruud-Jakobsen,False,False,False,,2023-06-19
PROD_003975,At Quo,Helse og skjønnhet,Apotek,432.55,Haugland RFH,False,False,False,,2021-07-10
PROD_003976,Distinctio Fuga,Helse og skjønnhet,Personlig pleie,220.41,Bakke ASA,False,False,False,,2024-12-21
PROD_003977,Minima Minima,Helse og skjønnhet,Personlig pleie,365.3,Ruud-Hanssen,False,True,False,,2025-03-23
PROD_003978,Beatae Repudiandae,Helse og skjønnhet,Personlig pleie,433.43,Hagen AS,True,True,False,,2021-07-15
PROD_003979,Accusamus Tempora,Dagligvarer,Frosne varer,5.8,Nygård & co.,False,False,False,1.1834225331068877,2022-03-25
PROD_003980,Enim Soluta,Hjem og fritid,Elektronikk,1153.97,Madsen RFH,False,False,False,,2024-11-21
PROD_003981,Error Dolores,Sesongvarer,Påske,203.19,Haugen-Birkeland og Sønner,False,False,False,,2024-04-30
PROD_003982,Consequatur Neque,Helse og skjønnhet,Personlig pleie,321.97,Henriksen BA,True,False,False,,2024-03-07
PROD_003983,Quis Incidunt,Hjem og fritid,Rengjøring,635.35,Gundersen & co.,False,False,False,,2024-07-10
PROD_003984,Perspiciatis Ipsa,Dagligvarer,Frukt og grønt,76.4,Johansen-Madsen og Sønner,True,True,False,3.513084118953641,2021-11-05
PROD_003985,Cupiditate Quam,Dagligvarer,Drikke,166.7,Tangen-Mikkelsen og Sønner,False,False,False,4.905333326274767,2021-04-04
PROD_003986,Adipisci Quis,Helse og skjønnhet,Apotek,277.21,Mikkelsen ASA,False,True,False,,2024-12-10
PROD_003987,Alias Tempore,Sesongvarer,Påske,174.95,Jenssen-Ellingsen,False,False,False,,2024-07-25
PROD_003988,Temporibus Officiis,Dagligvarer,Snacks og godteri,21.33,Simonsen-Ødegård & co.,False,False,False,3.0746130533299136,2024-08-25
PROD_003989,Aut Perferendis,Dagligvarer,Snacks og godteri,45.84,Andersen-Martinsen,False,False,False,0.17306970830825216,2020-06-30
PROD_003990,Totam Voluptas,Sesongvarer,Jul,340.21,Danielsen BA,False,False,False,,2024-06-25
PROD_003991,Consequuntur Explicabo,Sesongvarer,Sommer,120.15,Aune AS,False,True,False,,2021-11-25
PROD_003992,Ducimus Ex,Dagligvarer,Meieri og egg,46.14,Hauge-Solheim,False,True,False,1.9347003410107173,2021-08-02
PROD_003993,Eos Nostrum,Dagligvarer,Frukt og grønt,39.76,Lien og Sønner,False,False,False,2.248707907810355,2023-10-24
PROD_003994,Soluta Est,Sesongvarer,Tilbake til skolen,401.2,Sørensen & co.,False,False,False,,2020-09-19
PROD_003995,Ducimus Vel,Dagligvarer,Meieri og egg,188.29,Olsen AS,False,False,False,3.0415492495052514,2023-04-20
PROD_003996,Tempore Voluptates,Sesongvarer,Jul,214.19,Berge-Aasen,False,True,False,,2023-06-21
PROD_003997,Repellat Veritatis,Hjem og fritid,Tekstil,1399.01,Jenssen RFH,False,True,False,,2021-09-07
PROD_003998,Voluptate Quidem,Helse og skjønnhet,Kosmetikk,354.92,Eriksen og Sønner,False,False,False,,2024-11-16
PROD_003999,Possimus Perspiciatis,Hjem og fritid,Elektronikk,1253.61,Nygård & co.,True,False,False,,2024-10-16
PROD_004000,Voluptate Voluptate,Sesongvarer,Tilbake til skolen,126.75,"Kristoffersen, Kristiansen og Lund",False,True,False,,2020-12-07
PROD_004001,Rerum Voluptas,Helse og skjønnhet,Apotek,460.12,Mikkelsen ASA,False,False,False,,2022-05-28
PROD_004002,Ut Ex,Helse og skjønnhet,Apotek,51.75,Christensen AS,False,False,False,,2023-09-27
PROD_004003,Eos Rerum,Dagligvarer,Tørrvarer,163.31,Hansen ASA,False,False,False,3.631591736024497,2020-12-21
PROD_004004,Provident Cumque,Dagligvarer,Tørrvarer,25.39,Haug BA,False,False,False,0.20754811493194558,2024-05-28
PROD_004005,Sed Vero,Sesongvarer,Påske,374.21,Gulbrandsen ASA,False,True,False,,2024-02-09
PROD_004006,Voluptatem Perspiciatis,Sesongvarer,Sommer,406.11,"Rønning, Ellingsen og Olsen",True,False,False,,2024-03-18
PROD_004007,Praesentium Facilis,Hjem og fritid,Sport og fritid,939.04,Johnsen ASA,True,False,False,,2020-12-02
PROD_004008,Quaerat Occaecati,Sesongvarer,Tilbake til skolen,362.5,Ali Gruppen,False,False,False,,2024-09-10
PROD_004009,Culpa Laborum,Dagligvarer,Frukt og grønt,59.37,Engen BA,False,False,False,4.683462666193176,2022-03-27
PROD_004010,Repudiandae Aliquid,Hjem og fritid,Sport og fritid,1369.74,Karlsen & co.,False,True,False,,2023-01-03
PROD_004011,Cum Ipsum,Dagligvarer,Frosne varer,18.9,Berg-Moe AS,False,False,False,4.593973931902434,2025-02-11
PROD_004012,Facilis Reprehenderit,Hjem og fritid,Tekstil,709.54,Berntsen ASA,False,False,False,,2024-09-04
PROD_004013,Dignissimos Consequuntur,Helse og skjønnhet,Apotek,312.72,Ellingsen ASA,True,False,False,,2024-12-05
PROD_004014,Eligendi Ipsum,Hjem og fritid,Rengjøring,1491.76,Aune RFH,False,False,False,,2022-06-29
PROD_004015,Veritatis Laborum,Sesongvarer,Sommer,27.82,Vik BA,False,False,False,,2022-11-25
PROD_004016,Asperiores Molestiae,Dagligvarer,Frukt og grønt,174.23,Hanssen & co.,False,False,False,4.28982899908289,2022-04-21
PROD_004017,Quibusdam Dolorem,Helse og skjønnhet,Apotek,425.56,Andersen & co.,False,False,False,,2021-09-04
PROD_004018,Distinctio Veritatis,Hjem og fritid,Rengjøring,401.97,"Birkeland, Iversen og Thomassen",False,False,False,,2023-01-10
PROD_004019,Animi Vero,Sesongvarer,Tilbake til skolen,85.54,"Knutsen, Nygård og Thomassen",False,False,False,,2021-09-12
PROD_004020,Quo Voluptas,Sesongvarer,Påske,363.53,Bakken & co.,False,False,False,,2023-02-24
PROD_004021,Sunt Recusandae,Sesongvarer,Jul,390.79,Solheim og Sønner,False,True,False,,2023-10-23
PROD_004022,Consectetur Inventore,Dagligvarer,Drikke,169.47,Berg-Eide,True,False,False,1.3204766364711336,2022-12-09
PROD_004023,Dicta Facilis,Hjem og fritid,Sport og fritid,144.55,"Pedersen, Lund og Isaksen",False,False,False,,2021-06-18
PROD_004024,Exercitationem Reiciendis,Dagligvarer,Frukt og grønt,154.22,"Kristoffersen, Gundersen og Evensen",False,False,False,1.3242849561541514,2024-04-07
PROD_004025,Magni Iste,Hjem og fritid,Elektronikk,507.79,Solberg RFH,False,False,False,,2022-09-30
PROD_004026,Eveniet Tenetur,Hjem og fritid,Rengjøring,240.75,Næss og Sønner,False,True,False,,2022-04-26
PROD_004027,Deleniti Eius,Hjem og fritid,Rengjøring,1477.72,Bakke-Antonsen RFH,False,False,False,,2020-09-02
PROD_004028,Cupiditate Ipsa,Helse og skjønnhet,Apotek,288.25,"Edvardsen, Olsen og Evensen",True,False,False,,2022-01-17
PROD_004029,Error Repudiandae,Hjem og fritid,Rengjøring,1491.24,"Sørensen, Andresen og Pettersen",True,False,False,,2021-02-21
PROD_004030,Veritatis Possimus,Hjem og fritid,Elektronikk,978.44,Ødegård BA,False,True,False,,2022-10-03
PROD_004031,Nihil Blanditiis,Helse og skjønnhet,Apotek,374.79,Sivertsen AS,False,True,False,,2024-01-07
PROD_004032,Repellat Accusantium,Dagligvarer,Frosne varer,49.55,Pettersen-Evensen RFH,False,False,False,3.343749195619594,2024-06-10
PROD_004033,Cumque Veritatis,Dagligvarer,Frosne varer,142.29,Kristensen Gruppen,False,False,False,1.5587434125911563,2024-06-25
PROD_004034,Dicta Voluptatum,Sesongvarer,Påske,400.19,Eriksen-Jørgensen BA,True,False,False,,2022-05-05
PROD_004035,Nam Totam,Helse og skjønnhet,Kosmetikk,379.78,"Henriksen, Jacobsen og Arnesen",False,False,False,,2020-07-25
PROD_004036,Reprehenderit Accusamus,Hjem og fritid,Sport og fritid,1378.61,Brekke-Berg Gruppen,False,False,False,,2025-03-19
PROD_004037,Corrupti A,Sesongvarer,Tilbake til skolen,115.4,Evensen-Danielsen,False,False,False,,2022-02-16
PROD_004038,Veritatis Omnis,Hjem og fritid,Sport og fritid,1092.84,Knudsen BA,False,False,False,,2023-02-02
PROD_004039,Cupiditate Earum,Hjem og fritid,Sport og fritid,824.34,Olsen RFH,True,False,False,,2025-04-04
PROD_004040,Alias Voluptate,Helse og skjønnhet,Personlig pleie,403.78,Holm BA,False,False,False,,2023-05-13
PROD_004041,Libero Accusamus,Helse og skjønnhet,Personlig pleie,264.1,Kristoffersen ASA,False,False,False,,2023-11-04
PROD_004042,Minima Corporis,Helse og skjønnhet,Personlig pleie,250.05,Ødegård RFH,False,False,False,,2023-01-06
PROD_004043,Assumenda Odit,Hjem og fritid,Rengjøring,615.14,Knutsen Gruppen,False,False,False,,2024-04-28
PROD_004044,Excepturi Soluta,Hjem og fritid,Elektronikk,335.89,Myhre Gruppen,False,False,False,,2024-04-16
PROD_004045,Illo Adipisci,Hjem og fritid,Elektronikk,1167.79,Gundersen og Sønner,False,False,False,,2022-01-07
PROD_004046,Voluptas Incidunt,Helse og skjønnhet,Apotek,53.19,Amundsen-Knutsen,False,True,False,,2021-04-13
PROD_004047,Dicta Blanditiis,Dagligvarer,Brød og bakervarer,5.72,Thorsen-Rønning,True,False,False,0.189461924039033,2024-07-14
PROD_004048,Ipsam Aliquam,Helse og skjønnhet,Kosmetikk,74.96,Jakobsen Gruppen,False,False,False,,2025-01-16
PROD_004049,Veritatis Voluptas,Sesongvarer,Sommer,241.56,Gulbrandsen-Gundersen,False,False,False,,2023-07-20
PROD_004050,Et Corporis,Sesongvarer,Jul,70.61,Pettersen Gruppen,False,False,False,,2020-08-07
PROD_004051,Ratione Quod,Helse og skjønnhet,Kosmetikk,18.17,Johnsen-Ellingsen,False,True,False,,2024-05-16
PROD_004052,Tenetur Quaerat,Sesongvarer,Tilbake til skolen,160.08,Haug BA,False,False,False,,2024-08-27
PROD_004053,Impedit Assumenda,Sesongvarer,Tilbake til skolen,489.34,Tveit Gruppen,True,False,False,,2024-07-26
PROD_004054,Velit Sunt,Dagligvarer,Meieri og egg,111.89,Aas ASA,False,True,False,0.7718934503315619,2024-06-14
PROD_004055,Ipsum Beatae,Sesongvarer,Sommer,270.95,Mathisen-Nielsen ASA,False,False,False,,2023-04-22
PROD_004056,Ea Quam,Sesongvarer,Påske,183.39,Andersen ASA,False,False,False,,2023-07-27
PROD_004057,Repudiandae At,Sesongvarer,Tilbake til skolen,22.97,Svendsen-Dahl,False,False,False,,2024-04-07
PROD_004058,Rem Aliquam,Sesongvarer,Påske,295.22,Evensen & co.,False,False,False,,2024-08-01
PROD_004059,Ut Voluptas,Helse og skjønnhet,Apotek,431.04,Johnsen RFH,False,False,False,,2021-08-25
PROD_004060,Aliquid Aperiam,Helse og skjønnhet,Personlig pleie,131.45,"Edvardsen, Bakke og Mathisen",False,False,False,,2025-03-06
PROD_004061,Architecto Adipisci,Helse og skjønnhet,Personlig pleie,375.64,Berge BA,False,False,False,,2022-03-20
PROD_004062,Cumque Corrupti,Dagligvarer,Meieri og egg,61.21,Halvorsen Gruppen,False,False,False,1.697115592062052,2021-01-29
PROD_004063,Debitis Perspiciatis,Hjem og fritid,Elektronikk,697.53,Haugland-Simonsen,False,False,False,,2020-07-02
PROD_004064,Illum Amet,Helse og skjønnhet,Apotek,446.32,"Ali, Dahl og Henriksen",True,False,False,,2021-03-14
PROD_004065,Impedit Ex,Helse og skjønnhet,Kosmetikk,220.37,Birkeland-Hanssen,False,False,False,,2023-10-28
PROD_004066,Earum Quas,Dagligvarer,Frukt og grønt,67.08,Jakobsen BA,False,False,False,2.2876216958278044,2021-05-14
PROD_004067,Dolorum Rem,Helse og skjønnhet,Kosmetikk,459.81,Simonsen-Andreassen BA,False,False,False,,2024-01-29
PROD_004068,Vitae Odit,Sesongvarer,Tilbake til skolen,360.69,Brekke AS,False,False,False,,2024-06-25
PROD_004069,Qui Voluptates,Hjem og fritid,Rengjøring,1116.93,Aasen-Martinsen ASA,False,True,False,,2021-07-03
PROD_004070,Ut Doloribus,Dagligvarer,Frosne varer,64.95,Berge ASA,True,True,False,4.552079989172162,2020-09-07
PROD_004071,Eius Id,Sesongvarer,Sommer,85.87,Martinsen & co.,False,False,False,,2022-11-14
PROD_004072,Officiis Nulla,Dagligvarer,Kjøtt og fisk,143.43,Moe ASA,False,False,False,1.2221380560725903,2023-03-29
PROD_004073,Eaque Accusantium,Helse og skjønnhet,Apotek,280.2,Abrahamsen Gruppen,False,False,False,,2023-11-27
PROD_004074,Aliquid Ipsa,Dagligvarer,Drikke,55.75,Rasmussen RFH,False,True,False,2.1218509777893466,2020-08-01
PROD_004075,Debitis Suscipit,Helse og skjønnhet,Kosmetikk,83.34,Kristoffersen & co.,False,True,False,,2021-06-28
PROD_004076,Illo Tenetur,Dagligvarer,Brød og bakervarer,45.34,Strøm ASA,True,False,False,4.821723294626825,2023-01-15
PROD_004077,Hic Animi,Hjem og fritid,Rengjøring,677.14,Johnsen-Sørensen & co.,True,True,False,,2023-06-07
PROD_004078,Suscipit Error,Helse og skjønnhet,Apotek,258.4,Amundsen BA,False,False,False,,2022-06-25
PROD_004079,Neque Quibusdam,Dagligvarer,Brød og bakervarer,8.15,Antonsen & co.,True,True,False,2.2941353055548146,2023-05-27
PROD_004080,Nulla Adipisci,Helse og skjønnhet,Personlig pleie,364.67,"Nguyen, Lien og Pedersen",False,False,False,,2023-01-04
PROD_004081,Tenetur Culpa,Dagligvarer,Frukt og grønt,197.62,Bakke BA,False,False,False,2.9619889406861972,2021-10-07
PROD_004082,Velit Ad,Hjem og fritid,Rengjøring,63.94,"Sivertsen, Tangen og Eriksen",False,False,False,,2024-09-20
PROD_004083,Hic Molestias,Dagligvarer,Drikke,80.39,Arnesen Gruppen,False,False,False,1.6384422287131946,2021-08-14
PROD_004084,Unde Saepe,Hjem og fritid,Elektronikk,239.31,Knutsen BA,True,False,False,,2020-10-29
PROD_004085,Nostrum Temporibus,Hjem og fritid,Elektronikk,813.45,Johansen og Sønner,False,False,False,,2020-07-16
PROD_004086,Dicta Voluptas,Hjem og fritid,Elektronikk,733.72,Moen-Gulbrandsen & co.,True,False,False,,2020-09-14
PROD_004087,Fugit Dolorem,Sesongvarer,Tilbake til skolen,329.06,Bakke BA,False,True,False,,2020-11-09
PROD_004088,Labore Facere,Dagligvarer,Tørrvarer,120.0,Vik & co.,False,False,False,2.9125946448540456,2023-04-19
PROD_004089,Voluptates Quaerat,Sesongvarer,Jul,136.36,Jenssen og Sønner,False,True,False,,2020-11-01
PROD_004090,Voluptatem Incidunt,Dagligvarer,Snacks og godteri,123.26,Ali Gruppen,False,False,False,2.587074521952269,2024-05-09
PROD_004091,Beatae Facilis,Hjem og fritid,Rengjøring,305.04,Rønning BA,False,False,False,,2023-08-10
PROD_004092,Voluptates Eaque,Dagligvarer,Frukt og grønt,136.68,Vik ASA,False,False,False,1.722726599803832,2023-03-17
PROD_004093,Quidem Commodi,Hjem og fritid,Sport og fritid,696.93,Isaksen & co.,False,True,False,,2021-02-01
PROD_004094,Incidunt Voluptatibus,Sesongvarer,Jul,54.67,Johnsen AS,False,True,False,,2023-10-28
PROD_004095,Illum Eum,Sesongvarer,Påske,49.31,Strøm & co.,False,False,False,,2023-10-25
PROD_004096,Veniam Mollitia,Helse og skjønnhet,Kosmetikk,334.3,Dahl RFH,True,False,False,,2022-04-12
PROD_004097,Ut Magnam,Hjem og fritid,Elektronikk,660.61,Sivertsen-Jakobsen,False,False,False,,2024-12-29
PROD_004098,Repellat Adipisci,Dagligvarer,Drikke,76.57,Sørensen-Larsen og Sønner,False,False,False,0.35308938905643017,2022-12-07
PROD_004099,Nam Neque,Hjem og fritid,Sport og fritid,592.73,Iversen-Dahl AS,True,False,False,,2021-01-03
PROD_004100,Error Deleniti,Helse og skjønnhet,Kosmetikk,300.62,Eriksen-Jensen,False,False,False,,2023-09-28
PROD_004101,Eius Exercitationem,Hjem og fritid,Rengjøring,108.25,Eriksen & co.,False,False,False,,2024-01-02
PROD_004102,Quisquam Aperiam,Helse og skjønnhet,Apotek,26.12,Andreassen & co.,False,False,False,,2021-09-04
PROD_004103,Atque Veritatis,Sesongvarer,Sommer,131.66,Nguyen Gruppen,False,False,False,,2025-04-19
